,result,place_lat,place_lng,courier_lng,courier_lat,distance_place_to_dropoff,courier_vehicle,job_status,time_local
16355,ignored,37.764219,-122.464667,-122.421864,37.760025,5.125687582,bicycle,dispatch_failed,Thursday 22:01:19
29513,rejected,37.764219,-122.464667,-122.438737,37.771338,5.125687582,car,dropoff_complete,Thursday 22:02:37
27677,rejected,37.764197,-122.43259,-122.476487,37.725877,4.293984356,car,dropoff_complete,Friday 17:49:07
27683,ignored,37.764197,-122.43259,-122.421731,37.763021,4.293984356,bicycle,dropoff_complete,Friday 17:46:43
25085,accepted,37.764147,-122.421865,-122.422261,37.772482,2.618732914,bicycle,dropoff_complete,Saturday 13:32:19
25086,ignored,37.764147,-122.421865,-122.420002,37.759153,2.618732914,bicycle,dropoff_complete,Saturday 13:31:56
46364,accepted,37.764147,-122.421865,-122.42355,37.75979,2.618732914,car,dropoff_complete,Monday 18:13:29
46718,rejected,37.764147,-122.421865,-122.421811,37.763426,1.559400984,bicycle,dropoff_complete,Wednesday 20:40:07
31626,accepted,37.764139,-122.464682,-122.422254,37.745758,3.416282615,car,dropoff_complete,Monday 21:24:42
42154,accepted,37.764139,-122.464682,-122.470691,37.780369,1.8528449,truck,dropoff_complete,Friday 18:50:31
51165,accepted,37.764139,-122.464682,-122.480708,37.763203,0.507952107,bicycle,dropoff_complete,Sunday 18:54:09
19991,ignored,37.764126,-122.465573,-122.429879,37.776704,0.449324399,bicycle,dropoff_complete,Saturday 14:07:57
14237,ignored,37.764113,-122.463476,-122.475227,37.780563,6.416491612,van,dropoff_complete,Friday 19:00:58
45296,ignored,37.764113,-122.463476,-122.467341,37.76486,6.592807507,bicycle,dropoff_complete,Saturday 19:03:59
46524,rejected,37.764113,-122.463476,-122.473397,37.763758,6.139838709,bicycle,dropoff_complete,Sunday 18:10:37
61602,ignored,37.764107,-122.430864,-122.424646,37.764833,0.455277185,bicycle,dropoff_complete,Friday 20:16:36
63383,rejected,37.764107,-122.430864,-122.395366,37.775146,0.455277185,bicycle,dispatch_failed,Friday 20:06:05
33842,rejected,37.764097,-122.466753,-122.412038,37.784785,3.172743055,bicycle,dropoff_complete,Friday 16:20:20
65840,ignored,37.764074,-122.421708,-122.437841,37.774177,2.842710318,bicycle,dropoff_complete,Sunday 21:09:53
3974,rejected,37.763979,-122.433565,-122.430875,37.77429,5.841544194,bicycle,dispatch_failed,Sunday 15:54:56
4631,rejected,37.763979,-122.433565,-122.430316,37.771377,1.129207066,bicycle,dropoff_complete,Thursday 20:59:51
4633,rejected,37.763979,-122.433565,-122.428815,37.767357,1.129207066,bicycle,dropoff_complete,Thursday 20:58:51
9655,ignored,37.763979,-122.433565,-122.436116,37.797817,1.231785336,car,dispatch_failed,Thursday 17:44:05
19045,accepted,37.763979,-122.433565,-122.433793,37.747414,1.672360038,bicycle,dropoff_complete,Sunday 15:57:31
21581,ignored,37.763979,-122.433565,-122.430867,37.774226,1.007710591,bicycle,dropoff_complete,Sunday 16:52:30
25294,ignored,37.763979,-122.433565,-122.430921,37.762605,2.159340049,bicycle,dropoff_complete,Saturday 13:14:18
27442,ignored,37.763979,-122.433565,-122.422763,37.772202,4.690579423,bicycle,dropoff_complete,Sunday 17:46:15
32561,rejected,37.763979,-122.433565,-122.411833,37.774793,5.841544194,bicycle,dropoff_complete,Sunday 15:58:45
34710,ignored,37.763979,-122.433565,-122.433599,37.751326,1.895248165,car,dropoff_complete,Thursday 18:19:17
34799,accepted,37.763979,-122.433565,-122.420085,37.765074,0.957772869,bicycle,dropoff_complete,Monday 21:36:52
40468,ignored,37.763979,-122.433565,-122.429889,37.77764,1.19239752,car,dropoff_complete,Friday 22:04:53
45776,rejected,37.763979,-122.433565,-122.424263,37.76162,0.76801946,bicycle,dropoff_complete,Monday 20:01:21
46140,rejected,37.763979,-122.433565,-122.438196,37.777576,1.49663637,bicycle,dispatch_failed,Sunday 13:44:36
47715,rejected,37.763979,-122.433565,-122.452116,37.769376,1.672360038,bicycle,dispatch_failed,Sunday 15:53:52
54366,accepted,37.763979,-122.433565,-122.437165,37.772008,1.284708557,bicycle,dropoff_complete,Sunday 13:12:53
56192,accepted,37.763979,-122.433565,-122.42241,37.770679,1.19239752,bicycle,dropoff_complete,Tuesday 21:37:38
60732,ignored,37.763979,-122.433565,-122.432909,37.773399,2.817623585,bicycle,dropoff_complete,Sunday 15:32:33
64072,ignored,37.763979,-122.433565,-122.427212,37.765592,4.087328339,bicycle,dropoff_complete,Friday 19:01:41
68868,accepted,37.763979,-122.433565,-122.433986,37.766483,0.671660131,car,dropoff_complete,Sunday 15:52:27
68871,rejected,37.763979,-122.433565,-122.421087,37.773714,0.671660131,bicycle,dropoff_complete,Sunday 15:51:13
68873,rejected,37.763979,-122.433565,-122.429678,37.776869,0.671660131,bicycle,dropoff_complete,Sunday 15:50:25
16852,ignored,37.763955,-122.467219,-122.467233,37.764834,4.661751743,bicycle,dropoff_complete,Friday 17:50:24
65301,rejected,37.76394171,-122.4660105,-122.457045,37.72123,1.714206041,bicycle,dispatch_failed,Wednesday 10:04:17
65303,rejected,37.76394171,-122.4660105,-122.439628,37.799473,1.714206041,motorcycle,dispatch_failed,Wednesday 10:03:32
1328,rejected,37.763874,-122.468966,-122.450119,37.765683,5.349876935,bicycle,dropoff_complete,Sunday 19:49:18
1644,ignored,37.763874,-122.468966,-122.476981,37.766037,3.208201514,bicycle,dropoff_complete,Monday 11:18:23
1645,accepted,37.763874,-122.468966,-122.46733,37.764939,3.208201514,bicycle,dropoff_complete,Monday 11:17:46
2452,ignored,37.763874,-122.468966,-122.467377,37.764831,1.822433753,bicycle,dropoff_complete,Saturday 18:14:05
2756,ignored,37.763874,-122.468966,-122.421786,37.764545,0.800700523,bicycle,dropoff_complete,Sunday 16:08:04
2758,ignored,37.763874,-122.468966,-122.442287,37.775383,0.800700523,bicycle,dropoff_complete,Sunday 16:07:14
2816,rejected,37.763874,-122.468966,-122.46632,37.764462,4.1304966,bicycle,dropoff_complete,Sunday 18:27:31
8087,ignored,37.763874,-122.468966,-122.447944,37.770216,2.432379048,bicycle,dropoff_complete,Thursday 18:10:33
12327,rejected,37.763874,-122.468966,-122.429259,37.772405,7.0042878,car,dropoff_complete,Sunday 20:34:29
12958,accepted,37.763874,-122.468966,-122.470581,37.736498,1.856615589,car,dropoff_complete,Thursday 20:09:14
17265,accepted,37.763874,-122.468966,-122.429083,37.767416,4.165730179,van,dropoff_complete,Friday 13:37:59
17462,ignored,37.763874,-122.468966,-122.446418,37.781918,7.170660727,scooter,dropoff_complete,Saturday 20:34:00
26519,ignored,37.763874,-122.468966,-122.465157,37.762912,4.527083318,bicycle,dropoff_complete,Sunday 19:03:11
27153,ignored,37.763874,-122.468966,-122.464653,37.764294,6.326074122,car,dropoff_complete,Tuesday 17:13:24
28022,rejected,37.763874,-122.468966,-122.445946,37.765113,1.294655978,bicycle,dropoff_complete,Saturday 19:19:19
32595,ignored,37.763874,-122.468966,-122.440145,37.800287,3.571374709,bicycle,dispatch_failed,Friday 19:36:11
39197,ignored,37.763874,-122.468966,-122.421643,37.752256,3.571374709,bicycle,dispatch_failed,Friday 19:31:33
43081,ignored,37.763874,-122.468966,-122.495681,37.773088,3.587335622,bicycle,dropoff_complete,Friday 17:52:00
44417,accepted,37.763874,-122.468966,-122.471936,37.770875,3.318600411,van,dropoff_complete,Sunday 13:57:06
47088,accepted,37.763874,-122.468966,-122.439301,37.77384,4.151863432,bicycle,dropoff_complete,Sunday 15:08:46
48058,ignored,37.763874,-122.468966,-122.427067,37.768975,4.151863432,bicycle,dropoff_complete,Sunday 12:48:18
49442,rejected,37.763874,-122.468966,-122.467229,37.764003,7.098928938,bicycle,dropoff_complete,Thursday 20:32:59
57286,accepted,37.763874,-122.468966,-122.440003,37.792677,2.496967127,bicycle,dropoff_complete,Sunday 19:45:19
57647,ignored,37.763874,-122.468966,-122.505567,37.752668,0.609254584,bicycle,dropoff_complete,Friday 17:31:06
58634,ignored,37.763874,-122.468966,-122.463919,37.761147,4.079360007,car,dropoff_complete,Sunday 19:53:19
59384,ignored,37.763874,-122.468966,-122.420194,37.762181,1.294655978,bicycle,dispatch_failed,Saturday 19:17:33
59387,ignored,37.763874,-122.468966,-122.449224,37.780916,1.294655978,bicycle,dispatch_failed,Saturday 19:16:23
60667,ignored,37.763874,-122.468966,-122.447247,37.782009,4.07850976,car,dropoff_complete,Saturday 16:08:20
60671,ignored,37.763874,-122.468966,-122.469681,37.769794,4.07850976,bicycle,dropoff_complete,Saturday 16:06:45
62232,ignored,37.763874,-122.468966,-122.417401,37.79023,1.677860032,bicycle,dropoff_complete,Saturday 19:07:30
70981,ignored,37.763874,-122.468966,-122.49582,37.77303,4.501689554,bicycle,dropoff_complete,Friday 18:31:30
70982,accepted,37.763874,-122.468966,-122.474122,37.746537,4.501689554,bicycle,dropoff_complete,Friday 18:31:07
3981,accepted,37.763802,-122.433613,-122.431496,37.751454,0.787910795,bicycle,dropoff_complete,Saturday 19:17:11
15630,rejected,37.763802,-122.433613,-122.420256,37.762182,0.787910795,bicycle,dispatch_failed,Saturday 19:10:56
57208,ignored,37.76368,-122.47756,-122.414664,37.757305,3.864654629,car,dropoff_complete,Wednesday 21:23:45
57212,ignored,37.76368,-122.47756,-122.454133,37.768266,3.864654629,bicycle,dropoff_complete,Wednesday 21:22:10
23502,accepted,37.763664,-122.477546,-122.468487,37.773193,2.961127622,truck,dropoff_complete,Saturday 20:23:51
37647,accepted,37.763664,-122.477546,-122.443683,37.77138,1.400854554,car,dropoff_complete,Wednesday 17:56:53
37651,ignored,37.763664,-122.477546,-122.457616,37.773468,1.400854554,bicycle,dropoff_complete,Wednesday 17:55:22
68935,ignored,37.763664,-122.477546,-122.406373,37.784511,2.012959886,bicycle,dropoff_complete,Friday 20:58:34
63763,accepted,37.76366,-122.421768,-122.4196,37.760108,0.645365846,bicycle,dropoff_complete,Saturday 20:55:48
54476,ignored,37.763532,-122.478279,-122.467368,37.764814,1.833635393,bicycle,dropoff_complete,Monday 19:42:38
12929,ignored,37.763506,-122.478576,-122.467326,37.764785,7.319421673,bicycle,dropoff_complete,Monday 19:07:59
5580,ignored,37.763425,-122.480685,-122.429859,37.776718,1.116198052,bicycle,dispatch_failed,Tuesday 19:30:29
17127,rejected,37.763414,-122.482219,-122.467389,37.764852,7.177364716,bicycle,dropoff_complete,Thursday 17:10:49
47066,ignored,37.763414,-122.482219,-122.49565,37.773046,2.681353888,bicycle,dropoff_complete,Friday 18:54:03
37241,accepted,37.763394,-122.421814,-122.42177,37.763644,3.28700736,bicycle,dropoff_complete,Friday 17:08:54
30687,rejected,37.763354,-122.481804,-122.486965,37.783793,2.828121294,car,dropoff_complete,Saturday 20:55:15
57251,accepted,37.763354,-122.481804,-122.419777,37.777282,3.510117927,car,dropoff_complete,Saturday 19:56:21
57254,rejected,37.763354,-122.481804,-122.43356,37.787584,3.510117927,car,dropoff_complete,Saturday 19:55:09
20750,accepted,37.763309,-122.419531,-122.404333,37.793946,3.2451459,motorcycle,dropoff_complete,Sunday 14:24:51
20752,ignored,37.763309,-122.419531,-122.427585,37.768661,3.2451459,bicycle,dropoff_complete,Sunday 14:24:03
26866,accepted,37.763309,-122.419531,-122.468782,37.763804,3.2451459,van,dropoff_complete,Sunday 14:46:47
53828,ignored,37.763157,-122.480752,-122.45904,37.772952,1.367890475,bicycle,dropoff_complete,Saturday 14:39:54
5965,accepted,37.763124,-122.410998,-122.407768,37.757411,0.666476473,car,dropoff_complete,Sunday  9:05:41
47478,rejected,37.763124,-122.410998,-122.428934,37.7723,0.666476473,truck,dropoff_complete,Sunday 11:32:58
47483,rejected,37.763124,-122.410998,-122.42184,37.764458,0.666476473,bicycle,dropoff_complete,Sunday 11:30:58
60818,rejected,37.763124,-122.410998,-122.419008,37.759792,0.666476473,bicycle,dropoff_complete,Sunday 12:03:27
55744,rejected,37.76307738,-122.4840617,-122.450575,37.754234,2.370622554,car,dropoff_complete,Friday 17:03:25
49800,ignored,37.762733,-122.466259,-122.418459,37.786616,0.707034667,bicycle,dropoff_complete,Saturday 19:03:12
49803,rejected,37.762733,-122.466259,-122.429361,37.767948,0.707034667,bicycle,dropoff_complete,Saturday 19:02:05
31214,ignored,37.762705,-122.3943937,-122.39331,37.779472,0.375378377,bicycle,dropoff_complete,Friday 18:41:45
32514,ignored,37.762705,-122.3943937,-122.4096,37.775269,0.375378377,bicycle,dispatch_failed,Friday 18:39:46
32516,rejected,37.762705,-122.3943937,-122.411486,37.758056,0.375378377,car,dispatch_failed,Friday 18:39:00
67959,ignored,37.762613,-122.397598,-122.397462,37.762164,0.619001726,car,dropoff_complete,Sunday 19:12:38
34106,accepted,37.76258,-122.43504,-122.416834,37.78818,2.363524767,car,dropoff_complete,Tuesday 23:14:53
7717,ignored,37.762534,-122.397058,-122.410337,37.765245,0.987264593,bicycle,dispatch_failed,Friday 13:06:57
27225,ignored,37.762534,-122.397058,-122.416808,37.763678,3.163728684,bicycle,dropoff_complete,Monday 16:58:43
12916,ignored,37.762284,-122.397384,-122.40816,37.752952,0.702239886,bicycle,dropoff_complete,Thursday 16:40:14
30241,accepted,37.762284,-122.397384,-122.421699,37.796042,0.623612428,bicycle,dropoff_complete,Sunday 21:09:06
66036,ignored,37.762284,-122.435116,-122.453893,37.771194,3.487026608,bicycle,dropoff_complete,Wednesday 20:03:32
54891,rejected,37.76215017,-122.415192,-122.40916,37.773179,1.952341836,car,dropoff_complete,Tuesday 11:27:55
7164,ignored,37.76207652,-122.4217595,-122.418622,37.753913,0.994904745,bicycle,dropoff_complete,Thursday 20:29:05
10565,accepted,37.76207652,-122.4217595,-122.421256,37.757414,0.543471082,bicycle,dropoff_complete,Wednesday 19:18:10
11272,ignored,37.76207652,-122.4217595,-122.434392,37.7613,1.713384864,bicycle,dropoff_complete,Saturday 17:59:45
14432,accepted,37.76207652,-122.4217595,-122.420612,37.755413,0.994904745,bicycle,dropoff_complete,Monday 19:40:15
20623,ignored,37.76207652,-122.4217595,-122.41862,37.765481,4.164286179,bicycle,dropoff_complete,Friday 18:19:10
23310,accepted,37.76207652,-122.4217595,-122.428596,37.767711,1.58692693,bicycle,dropoff_complete,Friday 20:31:51
23311,rejected,37.76207652,-122.4217595,-122.423713,37.75514,1.58692693,bicycle,dropoff_complete,Friday 20:31:28
39952,accepted,37.76207652,-122.4217595,-122.412057,37.754417,0.994904745,car,dropoff_complete,Thursday 18:30:37
39955,ignored,37.76207652,-122.4217595,-122.422103,37.766551,0.994904745,bicycle,dropoff_complete,Thursday 18:29:29
41510,ignored,37.76207652,-122.4217595,-122.424299,37.761624,0.824830008,bicycle,dropoff_complete,Monday 20:00:30
41511,accepted,37.76207652,-122.4217595,-122.421124,37.753904,0.824830008,bicycle,dropoff_complete,Monday 20:00:08
47645,rejected,37.76207652,-122.4217595,-122.429665,37.767595,0.999826828,bicycle,dropoff_complete,Saturday 20:52:12
49644,rejected,37.76207652,-122.4217595,-122.435311,37.763989,1.032849142,bicycle,dropoff_complete,Wednesday 20:21:16
49648,rejected,37.76207652,-122.4217595,-122.429096,37.767692,1.032849142,bicycle,dropoff_complete,Wednesday 20:19:46
54608,rejected,37.76207652,-122.4217595,-122.420227,37.762154,1.400861173,bicycle,dropoff_complete,Saturday 20:21:39
62624,rejected,37.76207652,-122.4217595,-122.420477,37.762453,2.134298211,bicycle,dropoff_complete,Monday 18:18:08
62558,ignored,37.762001,-122.419388,-122.42804,37.770661,0.826699578,bicycle,dropoff_complete,Saturday 20:28:40
69154,accepted,37.7619859,-122.4195035,-122.42223,37.766503,1.674327833,bicycle,dropoff_complete,Saturday 17:45:46
6568,accepted,37.761953,-122.418256,-122.421737,37.762821,3.22329407,bicycle,dropoff_complete,Tuesday 11:07:42
35147,ignored,37.761898,-122.41736,-122.428275,37.764465,0.920071681,bicycle,dispatch_failed,Friday 19:14:47
47035,ignored,37.761875,-122.419355,-122.417644,37.784641,1.189350942,truck,dropoff_complete,Saturday 19:28:24
20203,ignored,37.76182,-122.419688,-122.421941,37.765923,1.217926146,bicycle,dispatch_failed,Friday 19:22:45
23914,ignored,37.76182,-122.419688,-122.430969,37.774111,1.217926146,bicycle,dispatch_failed,Friday 19:29:49
23916,rejected,37.76182,-122.419688,-122.423834,37.764733,1.217926146,car,dispatch_failed,Friday 19:29:05
29796,rejected,37.76182,-122.419688,-122.419694,37.766098,1.175005978,bicycle,dispatch_failed,Thursday 19:34:14
32458,rejected,37.76182,-122.419688,-122.421598,37.761902,1.295782017,bicycle,dropoff_complete,Tuesday 18:34:09
35816,ignored,37.76182,-122.419688,-122.41462,37.778648,1.217926146,bicycle,dropoff_complete,Friday 19:32:35
35817,ignored,37.76182,-122.419688,-122.424672,37.761513,1.217926146,bicycle,dropoff_complete,Friday 19:32:13
40913,ignored,37.76182,-122.419688,-122.419448,37.761974,1.175005978,car,dropoff_complete,Monday 19:52:51
40915,ignored,37.76182,-122.419688,-122.421228,37.75277,1.175005978,bicycle,dropoff_complete,Monday 19:52:03
45162,ignored,37.76182,-122.419688,-122.423225,37.766067,2.887315576,car,dropoff_complete,Saturday 17:46:47
45665,accepted,37.76182,-122.419688,-122.418103,37.749009,1.175005978,bicycle,dropoff_complete,Thursday 19:38:48
47836,rejected,37.76182,-122.419688,-122.412108,37.78496,4.775686291,bicycle,dispatch_failed,Tuesday 15:04:54
47841,rejected,37.76182,-122.419688,-122.420524,37.764683,4.775686291,bicycle,dispatch_failed,Tuesday 15:03:00
51820,accepted,37.76182,-122.419688,-122.428893,37.787606,4.775674592,car,dropoff_complete,Tuesday 15:15:43
51825,rejected,37.76182,-122.419688,-122.420295,37.76467,4.775674592,bicycle,dropoff_complete,Tuesday 15:13:51
52236,ignored,37.76182,-122.419688,-122.424138,37.761577,1.217926146,bicycle,dispatch_failed,Friday 19:26:18
52237,rejected,37.76182,-122.419688,-122.432014,37.742565,1.217926146,car,dispatch_failed,Friday 19:25:56
52701,rejected,37.76182,-122.419688,-122.421084,37.79278,4.775686291,bicycle,dispatch_failed,Tuesday 15:07:18
8619,accepted,37.76178268,-122.4117102,-122.426335,37.784306,5.014241612,car,dropoff_complete,Wednesday  9:35:35
70810,accepted,37.76178268,-122.4117102,-122.39679,37.790311,0.170561034,van,dropoff_complete,Monday  9:51:57
70812,rejected,37.76178268,-122.4117102,-122.400596,37.787576,0.170561034,bicycle,dropoff_complete,Monday  9:51:10
10332,rejected,37.76164,-122.425826,-122.42046,37.755388,3.616609625,bicycle,dropoff_complete,Saturday 11:29:08
66877,ignored,37.76164,-122.425826,-122.422542,37.771278,1.404721691,bicycle,dropoff_complete,Saturday 13:15:20
5544,accepted,37.761594,-122.42427,-122.434977,37.760771,1.245873927,car,dropoff_complete,Sunday 17:21:49
7740,rejected,37.761594,-122.42427,-122.426175,37.763035,2.977012031,bicycle,dropoff_complete,Thursday 20:54:56
8010,ignored,37.761594,-122.42427,-122.421424,37.752785,0.829431431,bicycle,dropoff_complete,Friday 18:38:26
9211,rejected,37.761594,-122.42427,-122.419423,37.762024,0.734048284,bicycle,dropoff_complete,Sunday 18:46:11
9581,ignored,37.761594,-122.42427,-122.420216,37.774539,1.104931357,bicycle,dropoff_complete,Monday 19:50:21
10891,rejected,37.761594,-122.42427,-122.420249,37.762155,3.166449897,bicycle,dropoff_complete,Saturday 18:59:13
12560,ignored,37.761594,-122.42427,-122.42781,37.755495,1.122769933,motorcycle,dropoff_complete,Thursday 19:39:29
13199,ignored,37.761594,-122.42427,-122.430659,37.751502,3.423564909,bicycle,dispatch_failed,Friday 11:35:50
13350,ignored,37.761594,-122.42427,-122.427156,37.766308,3.646069374,bicycle,dropoff_complete,Sunday 17:30:28
13683,ignored,37.761594,-122.42427,-122.421814,37.763815,0.449490948,bicycle,dropoff_complete,Saturday 18:14:44
13840,rejected,37.761594,-122.42427,-122.420276,37.762189,0.6186121,bicycle,dropoff_complete,Saturday 18:53:28
14005,rejected,37.761594,-122.42427,-122.424443,37.764612,2.069344844,bicycle,dropoff_complete,Wednesday 17:25:04
16092,accepted,37.761594,-122.42427,-122.427044,37.746736,0.735471847,car,dropoff_complete,Sunday 17:18:19
16223,accepted,37.761594,-122.42427,-122.432044,37.771659,4.155139511,car,dropoff_complete,Friday 17:57:08
17211,rejected,37.761594,-122.42427,-122.424289,37.761773,4.230650881,bicycle,dropoff_complete,Friday 21:55:09
17214,rejected,37.761594,-122.42427,-122.42401,37.762003,4.230650881,bicycle,dropoff_complete,Friday 21:54:02
17263,rejected,37.761594,-122.42427,-122.421616,37.761579,1.253844537,bicycle,dropoff_complete,Friday 20:31:59
17666,ignored,37.761594,-122.42427,-122.421711,37.777032,3.31739977,bicycle,dropoff_complete,Thursday 20:20:47
17669,rejected,37.761594,-122.42427,-122.421651,37.764473,3.31739977,bicycle,dropoff_complete,Thursday 20:18:54
21779,accepted,37.761594,-122.42427,-122.428825,37.766011,2.885384376,truck,dropoff_complete,Wednesday 20:58:45
22832,ignored,37.761594,-122.42427,-122.435438,37.797261,4.051736576,car,dropoff_complete,Saturday 19:03:46
23436,rejected,37.761594,-122.42427,-122.421358,37.759757,2.752242337,bicycle,dropoff_complete,Tuesday 18:34:27
25455,ignored,37.761594,-122.42427,-122.422312,37.765077,0.547821335,scooter,dropoff_complete,Monday 19:35:41
25607,accepted,37.761594,-122.42427,-122.41414,37.752424,2.474457745,bicycle,dropoff_complete,Monday 18:49:33
25612,ignored,37.761594,-122.42427,-122.427254,37.765558,2.474457745,bicycle,dropoff_complete,Monday 18:47:35
27747,accepted,37.761594,-122.42427,-122.439075,37.773332,3.50179402,car,dropoff_complete,Sunday 19:38:14
28479,ignored,37.761594,-122.42427,-122.397734,37.78976,1.360686018,bicycle,dispatch_failed,Friday 11:58:43
29647,ignored,37.761594,-122.42427,-122.427135,37.765655,2.891000502,bicycle,dropoff_complete,Friday 18:21:03
30202,ignored,37.761594,-122.42427,-122.423493,37.758457,1.291382491,car,dropoff_complete,Friday 18:32:45
31101,rejected,37.761594,-122.42427,-122.422011,37.764951,4.519832771,bicycle,dropoff_complete,Friday 17:16:32
31103,rejected,37.761594,-122.42427,-122.425,37.761457,4.519832771,bicycle,dropoff_complete,Friday 17:15:48
32536,ignored,37.761594,-122.42427,-122.424734,37.755077,1.129810063,car,dropoff_complete,Friday 18:54:17
32834,rejected,37.761594,-122.42427,-122.422973,37.753059,4.764925688,car,dropoff_complete,Saturday 20:32:38
33230,ignored,37.761594,-122.42427,-122.394104,37.796046,1.360686018,bicycle,dispatch_failed,Friday 11:50:18
33970,ignored,37.761594,-122.42427,-122.431093,37.772145,2.774234073,bicycle,dropoff_complete,Tuesday 19:20:59
35101,rejected,37.761594,-122.42427,-122.411312,37.769726,0.809407049,bicycle,dropoff_complete,Sunday 20:23:25
35222,accepted,37.761594,-122.42427,-122.424943,37.750399,1.966265538,truck,dropoff_complete,Sunday 12:18:50
41268,ignored,37.761594,-122.42427,,,1.132692979,bicycle,dropoff_complete,Thursday 19:39:40
42722,rejected,37.761594,-122.42427,-122.422666,37.757379,1.420151237,bicycle,dropoff_complete,Sunday 19:53:00
44216,ignored,37.761594,-122.42427,-122.421251,37.752511,2.140925167,bicycle,dropoff_complete,Monday 18:47:16
45824,ignored,37.761594,-122.42427,-122.421413,37.752625,1.169144033,bicycle,dropoff_complete,Saturday 20:32:49
46768,accepted,37.761594,-122.42427,-122.421669,37.760769,0.175655386,bicycle,dropoff_complete,Monday 19:09:47
47791,accepted,37.761594,-122.42427,-122.422205,37.76672,1.037199987,bicycle,dropoff_complete,Thursday 18:53:43
47792,rejected,37.761594,-122.42427,-122.429032,37.752428,1.037199987,bicycle,dropoff_complete,Thursday 18:53:18
47925,rejected,37.761594,-122.42427,-122.45205,37.786388,3.423564909,van,dropoff_complete,Friday 11:40:35
47927,rejected,37.761594,-122.42427,-122.412412,37.775887,3.423564909,bicycle,dropoff_complete,Friday 11:39:49
47928,rejected,37.761594,-122.42427,-122.43764,37.800434,3.423564909,car,dropoff_complete,Friday 11:39:27
48742,rejected,37.761594,-122.42427,-122.422062,37.797564,3.410868881,bicycle,dropoff_complete,Saturday 19:03:09
49303,rejected,37.761594,-122.42427,-122.430753,37.762787,2.41597246,bicycle,dropoff_complete,Sunday 21:21:29
50004,ignored,37.761594,-122.42427,-122.419457,37.754805,3.390431777,bicycle,dropoff_complete,Sunday 18:22:19
58145,rejected,37.761594,-122.42427,-122.430864,37.774289,4.158788634,bicycle,dropoff_complete,Sunday 15:06:49
60587,ignored,37.761594,-122.42427,-122.40372,37.797086,0.98475573,car,dropoff_complete,Saturday 19:34:41
60650,ignored,37.761594,-122.42427,-122.421346,37.752537,0.829431431,bicycle,dispatch_failed,Friday 18:33:57
62108,rejected,37.761594,-122.42427,-122.418179,37.800729,0.549440013,car,dropoff_complete,Monday 18:07:00
64170,ignored,37.761594,-122.42427,-122.468936,37.763715,0.753118913,car,dispatch_failed,Friday 19:09:42
65521,accepted,37.761594,-122.42427,-122.412819,37.762881,3.336985322,car,dropoff_complete,Friday 17:01:39
66348,rejected,37.761594,-122.42427,-122.429066,37.768723,3.871195891,bicycle,dropoff_complete,Sunday 18:32:51
66353,rejected,37.761594,-122.42427,-122.421975,37.764689,3.871195891,bicycle,dropoff_complete,Sunday 18:30:55
67135,ignored,37.761594,-122.42427,-122.421715,37.763121,3.743373599,bicycle,dropoff_complete,Thursday 17:17:19
67682,accepted,37.761594,-122.42427,-122.418975,37.758501,1.063432985,car,dropoff_complete,Friday 21:32:11
69569,rejected,37.761594,-122.42427,-122.392736,37.7774,0.517552743,bicycle,dropoff_complete,Friday 19:07:06
69677,accepted,37.761594,-122.42427,-122.440791,37.754718,1.050165915,car,dropoff_complete,Saturday 18:38:23
70371,accepted,37.761594,-122.42427,-122.422062,37.766701,0.787361777,bicycle,dropoff_complete,Monday 20:06:56
50315,accepted,37.761569,-122.421616,-122.414534,37.765454,1.368427826,car,dropoff_complete,Wednesday 18:54:27
4279,rejected,37.761525,-122.424345,-122.420219,37.76214,1.587097164,bicycle,dropoff_complete,Wednesday 18:32:15
51440,rejected,37.761525,-122.424345,-122.424715,37.76151,2.884857997,bicycle,dropoff_complete,Friday 19:21:18
51787,rejected,37.761525,-122.424345,-122.410905,37.759419,0.864419477,car,dropoff_complete,Saturday 19:03:17
56423,ignored,37.761525,-122.424345,-122.414056,37.752221,0.291491696,bicycle,dropoff_complete,Monday 19:22:07
5912,rejected,37.76147,-122.419453,-122.429161,37.775416,5.765732376,bicycle,dispatch_failed,Friday 18:42:26
17303,ignored,37.76147,-122.419453,-122.422049,37.764549,0.012859559,bicycle,dropoff_complete,Wednesday 18:41:01
30395,ignored,37.76147,-122.419453,-122.421445,37.756953,0.930670346,bicycle,dropoff_complete,Saturday 18:52:16
43969,accepted,37.76147,-122.419453,-122.43032,37.773966,0.858461374,scooter,dropoff_complete,Friday 20:18:28
12123,ignored,37.761468,-122.425769,-122.422178,37.765037,0.483067628,bicycle,dropoff_complete,Sunday 20:15:35
13526,accepted,37.761468,-122.425769,-122.39754,37.776519,2.715309709,bicycle,dropoff_complete,Friday 14:49:29
30279,rejected,37.761468,-122.425769,-122.419935,37.764671,0.832034182,bicycle,dropoff_complete,Friday 17:42:20
30866,ignored,37.761468,-122.425769,-122.407481,37.778113,1.707900076,bicycle,dropoff_complete,Sunday 21:02:20
33317,accepted,37.761468,-122.425769,-122.428496,37.767755,1.2183101,bicycle,dropoff_complete,Friday 21:29:43
35557,rejected,37.761468,-122.425769,-122.434017,37.789299,4.415102724,bicycle,dispatch_failed,Friday 11:03:53
40926,rejected,37.761468,-122.425769,-122.424167,37.767297,4.111932887,bicycle,dropoff_complete,Friday 19:02:26
